,university,carrer,inscription_date,first_name,last_name,gender,age,location,email
1574,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-19,Cheryl,jackson,F,17.0,COLONIA HERNANDARIAS,Triciagomez@hotmail.com
1575,-universidad-abierta-interamericana,Contador-público-,2020-09-17,Carol,rodriguez,F,-19.0,ARGENTINA BELVEDERE,Washingtonmisty@gmail.com
1576,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-11-06,Jason,rivera,M,36.0,CALERA LA NORMA,Freyaaron@gmail.com
1577,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-09-26,Belinda,ballard,F,-8.0,ESTACION YERUA,Martinwebb@gmail.com
1578,-universidad-abierta-interamericana,Actuario-,2020-09-16,Amy,smith,F,-38.0,LA SARA,Brianpeters@hotmail.com
1579,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-20,Mark,kelly,M,0.0,AERO CLUB ROSARIO,Gonzaleskim@gmail.com
1580,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-29,Cameron,clark,M,-15.0,INGENIERO BALBIN,Morgan00@gmail.com
1581,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2021-01-11,Victoria,carr,F,-37.0,SAN MAYOL,Vschneider@gmail.com
1582,-universidad-abierta-interamericana,Bioquímica,2020-10-25,David,avila,M,44.0,BAHIA LAPATAIA,Amymcguire@gmail.com
1583,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-31,Andre,hayden,M,34.0,ARBOL VERDE,Shirley50@yahoo.com
1584,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-12-04,Janice,stanley,F,2.0,BARRIO LA UNION,Martinchristopher@yahoo.com
1585,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-24,David,phelps,M,1.0,CANAL 15 CERRO DE LA GLORIA,Garciamatthew@hotmail.com
1586,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2021-01-30,Melanie,miller,F,-24.0,LOS INDIOS,Ddavis@gmail.com
1587,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-20,Eric,buchanan,M,29.0,ADOLFO GONZALES CHAVES,Lauren05@yahoo.com
1588,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-17,Paul,cole,M,-40.0,BRITOS,Nicholasvazquez@gmail.com
1589,-universidad-abierta-interamericana,Arquitectura,2021-01-31,Randall,wise,M,31.0,JUAN E BARRA,Colin85@yahoo.com
1590,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-15,Zachary,campos,M,10.0,CABURE,Yromero@hotmail.com
1591,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-09-11,Johnny,hart,M,-42.0,ARRECHEA,Tranashley@gmail.com
1592,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-26,Darren,rogers,M,-19.0,ANTONIO CARBONI,Cortezgeorge@hotmail.com
1593,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-07,Joseph,miller,M,-23.0,CHIVILCOY,Stephanie98@yahoo.com
1594,-universidad-abierta-interamericana,Medicina,2020-10-31,Denise,perez,F,14.0,BARRIO LA DOLLY,Robertkeller@hotmail.com
1595,-universidad-abierta-interamericana,Diseño-industrial,2021-01-25,Keith,hess,M,6.0,OCHO VADOS,Christinegilmore@gmail.com
1596,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-01,Vincent,mcdonald,M,16.0,APEADERO LAS CHIMBAS,Osolomon@yahoo.com
1597,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-09-04,Dawn,thomas,F,8.0,CARMEN,Floresdarren@gmail.com
1598,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-19,Stephanie,dorsey,F,2.0,SAN CLEMENTE DEL TUYU,Lvalenzuela@yahoo.com
1599,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-23,Joel,turner,M,10.0,LA VITICOLA,Teresawells@gmail.com
1600,-universidad-abierta-interamericana,Actuario-,2020-09-02,Kaitlyn,nguyen,F,-16.0,BAJO DE LOS HUESOS,Kstevens@yahoo.com
1601,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-01,Matthew,patterson,M,-37.0,COLONIA LEIVA,Amandaford@gmail.com
1602,-universidad-abierta-interamericana,Agronomía,2020-09-21,Maria,estes,F,-33.0,BALNEARIO ORIENTE,Craigdiana@yahoo.com
1603,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-27,David,taylor,M,-5.0,COLONIA BEAUFORT,Xortiz@gmail.com
1604,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-23,andrew,rios,M,5.0,ABRA DE PIVES,Ojennings@hotmail.com
1605,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-16,Ruth,martinez,F,16.0,CINCO SALTOS,Chad12@yahoo.com
1606,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-12-21,Samantha,li,F,-38.0,ALEJANDRO PETION,Hcollins@yahoo.com
1607,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-09-11,Jeffrey,howard,M,19.0,ANGOSTURA,Pricemadison@gmail.com
1608,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-11-26,Tiffany,lopez,F,23.0,CUPILES,Bwall@yahoo.com
1609,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-26,Sheri,lopez,F,39.0,ARROYO CASCO,Christopherboyd@hotmail.com
1610,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-12-18,Paul,torres,M,49.0,EL SOCORRO,Tomriley@yahoo.com
1611,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-09-12,Erin,ochoa,F,25.0,ANTONIO PINI,Michaeljohnson@gmail.com
1612,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-10-09,Sara,willis,F,15.0,ABO NEZU,Johnsontimothy@hotmail.com
1613,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-11-24,Lori,garcia,F,3.0,JUAN F IBARRA,Debra24@yahoo.com
1614,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-11,david,park,M,38.0,EL SOMBRERITO,Thomasmorris@gmail.com
1615,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-12-25,Brian,white,M,41.0,EL CAMPAMENTO,Dixonmaria@hotmail.com
1616,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-26,Autumn,bowman,F,-39.0,ABRA,Hollymorrison@hotmail.com
1617,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-08,Wendy,leon,F,-33.0,CAMPO QUIÑONES,Pamelafowler@gmail.com
1618,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-13,Kevin,murray,M,40.0,BUEN PASTO,Pkeller@yahoo.com
1619,-universidad-abierta-interamericana,Actuario-,2021-01-16,Samuel,white,M,7.0,CHILLAR,Amber35@hotmail.com
1620,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-09-10,christopher,wilkinson,M,51.0,MASUREL,Stevensimon@yahoo.com
1621,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-26,Ann,williams,F,-30.0,ANEQUE GRANDE,Sbrooks@yahoo.com
1622,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-12-16,Daniel,pratt,M,-31.0,AGUA BLANCA,Shawn98@gmail.com
1623,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-04,Kevin,williams,M,35.0,ALMACEN PIATTI,Andrea01@yahoo.com
1624,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2021-01-13,Peter,hamilton,M,43.0,FARO QUERANDI,Christina23@hotmail.com
1625,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-12-15,Keith,brooks,M,-16.0,ARROYO CEIBAL,Gjacobs@hotmail.com
1626,-universidad-abierta-interamericana,Contador-público-,2020-10-24,Anthony,bender,M,-16.0,CAÑADON DEL CORRAL,Ysantana@hotmail.com
1627,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-09,John,hernandez,M,15.0,AN AIKE,Gwebb@gmail.com
1628,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-10-03,Christina,allen,F,-45.0,ACOSTILLA,Javier17@hotmail.com
1629,-universidad-abierta-interamericana,Agronomía,2020-12-10,Gwendolyn,thompson,F,-6.0,BELGRANO,Fergusonandrea@hotmail.com
1630,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-11-03,Alyssa,peterson,F,-43.0,ALCETE,Crystal21@hotmail.com
1631,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-11-08,Madison,marks,F,-30.0,BAJASTINE,Tracey81@yahoo.com
1632,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-12-24,Paul,carlson,M,-37.0,BARRO NEGRO,Lynn70@hotmail.com
1633,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-12-21,Michelle,nelson,F,12.0,ALMIRANTE SOLIER,Bullockeric@yahoo.com
1634,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-08,Christopher,campos,M,-38.0,ALDEA BELEIRO,Allen75@gmail.com
1635,-universidad-abierta-interamericana,Farmacia,2020-10-13,Brenda,cabrera,F,-5.0,CERANA,Rguerra@hotmail.com
1636,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-06,Mariah,atkins,F,29.0,ANGOSTURA,Scottrodriguez@yahoo.com
1637,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-10-05,Tara,harris,F,31.0,FAVELLI,Michelledrake@gmail.com
1638,-universidad-abierta-interamericana,Actuario-,2021-01-20,Thomas,alexander,M,25.0,ABO NEZU,Brian80@gmail.com
1639,-universidad-abierta-interamericana,Arquitectura,2020-12-17,Caitlin,johnson,F,16.0,COLONIA ROCA,Rebeccamacdonald@yahoo.com
1640,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-15,Jo,rivera,F,4.0,BAJO DE LOS SUELDOS,Kevin58@yahoo.com
1641,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-10-04,Harold,brown,M,-3.0,COLONIA ZAMBUNGO,Alyssamartin@gmail.com
1642,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-14,Teresa,dickerson,F,12.0,LOS CORREDORES,Sarahall@gmail.com
1643,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-24,Mary,adams,F,34.0,ALFREDO DEMARCHI,Hillteresa@yahoo.com
1644,-universidad-abierta-interamericana,Farmacia,2021-01-31,Donald,graves,M,48.0,ORIENTE,Curtis18@gmail.com
1645,-universidad-abierta-interamericana,Medicina,2020-10-08,Jeremy,young,M,-34.0,BUEN PASTO,Laurawinters@hotmail.com
1646,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-12-30,Victoria,silva,F,-22.0,ARROYO SECO,Whamilton@yahoo.com
1647,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-12-12,Nicole,underwood,F,-20.0,CAMINO CENTENARIO KM 11500,Millerrichard@hotmail.com
1648,-universidad-abierta-interamericana,Agronomía,2020-10-29,Kimberly,kerr,F,34.0,BAJO GUAZU,Omaradams@yahoo.com
1649,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2021-01-30,Andrew,roberts,M,-14.0,ARROYO MOREIRA,April66@hotmail.com
1650,-universidad-abierta-interamericana,Actuario-,2020-09-20,Paul,english,M,-38.0,BARRIO BELGRANO,Stephanie14@gmail.com
1651,-universidad-abierta-interamericana,Arquitectura,2020-09-07,Jeremy,fuentes,M,22.0,BARRANCAS,Leahsmith@hotmail.com
1652,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-11-10,Lisa,davis,F,3.0,CHACABUCO,Joseph87@yahoo.com
1653,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-09-02,Michael,murphy,M,36.0,SAN LORENZO,Murraydenise@gmail.com
1654,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-07,Thomas,welch,M,-36.0,VALLE HONDO,Philip65@hotmail.com
1655,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2021-01-20,Sara,grant,F,-41.0,ARROYO CORRALITO,Jamesfritz@gmail.com
1656,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-09-27,Shaun,clark,M,-36.0,ALTO PENCOSO,Gramirez@gmail.com
1657,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2021-01-06,Kathleen,thomas,F,-1.0,EMPALME SAN CARLOS,Thomaspaige@gmail.com
1658,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2021-02-01,Donald,miller,M,48.0,DEL VISO,Jeffreygreen@gmail.com
1659,-universidad-abierta-interamericana,Contador-público-,2020-12-23,Edward,guerrero,M,9.0,BAJO DE RACO,Oesparza@gmail.com
1660,-universidad-abierta-interamericana,Bioquímica,2020-11-09,William,richard,M,31.0,ALTO DE LEIVA,Sanchezkaitlin@hotmail.com
1661,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-26,Keith,davis,M,15.0,EL PERDIDO EST JOSE GUISASOLA,Flowersdaniel@yahoo.com
1662,-universidad-abierta-interamericana,Contador-público-,2020-09-23,Karen,parker,F,-13.0,BARRIO GARIN NORTE,Jchen@yahoo.com
1663,-universidad-abierta-interamericana,Licenciatura-en-psicología,2021-01-12,Robert,barnett,M,15.0,GOBERNADOR LANUSSE,Dboyer@hotmail.com
1664,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-18,Brittney,cooper,F,16.0,COLONIA SAN MANUEL,Kingkevin@gmail.com
1665,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-12-22,Ronald,tate,M,28.0,LAGUNA DEL BARRO,Lisa10@yahoo.com
1666,-universidad-abierta-interamericana,Contador-público-,2020-11-30,Courtney,rose,F,23.0,ALDEA SANTA MARIA,Yholder@yahoo.com
1667,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-17,Brandy,harris,F,12.0,PUENTE DEL INCA,Emilysanford@gmail.com
1668,-universidad-abierta-interamericana,Diseño-industrial,2020-10-03,Thomas,price,M,10.0,ARROYO MOLINO,Jimmy43@hotmail.com
1669,-universidad-abierta-interamericana,Actuario-,2020-10-16,Melanie,lynn,F,-33.0,CAPITAN CASTRO,Kenneth82@gmail.com
1670,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-09-16,Louis,becker,M,13.0,MORON,Gthomas@hotmail.com
1671,-universidad-abierta-interamericana,Farmacia,2020-10-12,Aaron,brown,M,-10.0,COLONIA LOS SAUCES,Hannahbaker@yahoo.com
1672,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-25,Lee,nelson,M,23.0,BAHIA CRACHER,Benderamanda@yahoo.com
1673,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-25,Dennis,fleming,M,42.0,ADROGUE,Espinozaevan@hotmail.com
1674,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-09-24,Rebecca,dixon,F,6.0,CHOVET,Martha74@yahoo.com
1675,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-12-05,Todd,lin,M,-41.0,COLONIA DEVOTO,Whitemarilyn@yahoo.com
1676,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-10-17,Justin,garcia,M,-37.0,CAMPO SABATE,Holmesrobin@yahoo.com
1677,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-08,Shawn,wilkins,M,12.0,CAÑADON LEON,Bhoffman@yahoo.com
1678,-universidad-abierta-interamericana,Agronomía,2020-12-19,Jennifer,jones,F,41.0,2 DE JULIO,Psanchez@hotmail.com
1679,-universidad-abierta-interamericana,Diseño-industrial,2020-12-04,Sarah,andrews,F,8.0,ALANICES,Cookjohn@hotmail.com
1680,-universidad-abierta-interamericana,Bioquímica,2020-12-11,John,herrera,M,51.0,ARROYO FEDOR,Amy13@yahoo.com
1681,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-11-24,Melissa,roberts,F,13.0,ACOSTILLA,Emilyfields@gmail.com
1682,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-11-15,Dustin,jackson,M,-42.0,BARRIO JARDIN LUZURIAGA,Joshua47@hotmail.com
1683,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-09-16,Shelly,daniel,F,41.0,COLONIA AROCENA INA,Austindalton@yahoo.com
1684,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-16,Eric,mooney,M,10.0,COLONIA JOSEFA,Ryanedward@yahoo.com
1685,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-09,Sandra,terry,F,-21.0,BAHIA LANGARA,Yrodriguez@hotmail.com
1686,-universidad-abierta-interamericana,Arquitectura,2020-12-03,Jeremy,smith,M,-23.0,ALARCON,Bwright@gmail.com
1687,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-21,John,casey,M,32.0,28 DE NOVIEMBRE,Halejames@gmail.com
1688,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-11-26,Michelle,espinoza,F,7.0,AGUA DE LA MULA,Veronicajohnson@hotmail.com
1689,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-04,Rachel,berger,F,-28.0,COLMAN,Pamelahays@gmail.com
1690,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-12-19,Shannon,yoder,F,32.0,DINA HUAPI,Kpatterson@hotmail.com
1691,-universidad-abierta-interamericana,Diseño-industrial,2020-12-06,Rebecca,santiago,F,12.0,BOCAS,Andrewbrown@hotmail.com
1692,-universidad-abierta-interamericana,Farmacia,2020-09-13,Jackie,patrick,F,23.0,ALTO LAS LECHUZAS,Yvonnehayes@yahoo.com
1693,-universidad-abierta-interamericana,Farmacia,2020-10-03,Stanley,norris,M,-38.0,COLONIA MATILDE,Joneskenneth@yahoo.com
1694,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-11-09,Amanda,ruiz,F,-11.0,OLASCOAGA,Suarezwendy@yahoo.com
1695,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-03,Stephanie,nguyen,F,10.0,MARIANO ACOSTA,Johnmckinney@hotmail.com
1696,-universidad-abierta-interamericana,Contador-público-,2020-09-24,Joseph,adkins,M,18.0,CHUMBICHA,Hdoyle@gmail.com
1697,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-12-23,Timothy,vance,M,8.0,EL CENIZO,Jadams@hotmail.com
1698,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-10-25,Joel,anderson,M,-44.0,CASABLANCA,Matthew26@gmail.com
1699,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-04,Rachel,tucker,F,-19.0,ISLA LOS LAURELES,Jamiegarcia@yahoo.com
1700,-universidad-abierta-interamericana,Contador-público-,2020-10-28,John,reeves,M,-35.0,ESC NAV MILITAR RIO SANT,Clayjames@hotmail.com
1701,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-14,Michael,leon,M,47.0,PUESTO DE ISLA,Lucasmassey@yahoo.com
1702,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-12-24,Dakota,moses,M,42.0,COMANDANTE GRANVILLE,Tonysalinas@hotmail.com
1703,-universidad-abierta-interamericana,Bioquímica,2020-09-05,Derek,clark,M,-24.0,ADRIAN MATURANO,Jason73@gmail.com
1704,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-10-10,Katie,dalton,F,-16.0,CASIMIRO GOMEZ,Lopezmichael@hotmail.com
1705,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-02,Tina,olson,F,-40.0,RICARDO ROJAS,Uobrien@gmail.com
1706,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-26,Ryan,larson,M,-13.0,COLONIA LA MARTA,Jeffrey53@yahoo.com
1707,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2021-01-30,Cynthia,white,F,-10.0,ESMERALDA,Linda30@yahoo.com
1708,-universidad-abierta-interamericana,Agronomía,2020-11-21,April,patel,F,31.0,MEMBRILLAR,Kdominguez@yahoo.com
1709,-universidad-abierta-interamericana,Actuario-,2020-10-24,Christopher,miller,M,16.0,ARROYO,Kelleyandrew@hotmail.com
1710,-universidad-abierta-interamericana,Diseño-industrial,2020-11-14,Jessica,anderson,F,14.0,GENERAL GUTIERREZ,Markmiller@hotmail.com
1711,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-12-03,Rhonda,collins,F,38.0,CAMPO CASTRO,Hoffmanjonathan@yahoo.com
1712,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-11-17,Miss,becky,F,-28.0,ESTACION SALADAS,Christineross@gmail.com
1713,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-25,Tina,lee,F,52.0,INDIO RICO,Watsonmary@gmail.com
1714,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-27,Rachael,thomas,F,16.0,KILOMETRO 208,Chrisphillips@gmail.com
1715,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-10,Julia,nelson,F,22.0,AN AIKE,Lisa94@yahoo.com
1716,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-11-20,Heather,price,F,-47.0,EL PERDIDO EST JOSE GUISASOLA,Milesstephen@gmail.com
1717,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-12-21,Sherry,durham,F,0.0,ABRA RICA,Rramirez@yahoo.com
1718,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-09-10,John,jordan,M,-4.0,MONTE CHINGOLO,Tasha78@hotmail.com
1719,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-26,Mikayla,wright,F,-2.0,EL BRETE,Xbean@yahoo.com
1720,-universidad-abierta-interamericana,Licenciatura-en-administración-,2021-01-02,Julie,bradford,F,-31.0,ALTO VERDE,Aschroeder@hotmail.com
1721,-universidad-abierta-interamericana,Arquitectura,2020-12-07,Daniel,shepard,M,14.0,ARROYO DEL PESCADO,Rogerstammy@hotmail.com
